Date,date_unix,categories,USD_BTC_EX_High,Transactions_Volume,Transaction_Volume_USD,Number_of_Transactions,Number_of_Transaction_Per_Block,Median_Transaction_Confirmation_Time,LTC_BTC_EX_High,LTC_BTC_EX_Low,LTC_BTC_EX_Average,LTC_BTC_EX_Volume,LTC_BTC_EX_Volume_Currency,USD_BTC_EX_Low,USD_BTC_EX_Volume_BTC,USD_BTC_EX_Volume_Currency,USD_BTC_EX_Weighted_Price,EUR_BTC_EX_High,EUR_BTC_EX_Low,EUR_BTC_EX_Volume_BTC,EUR_BTC_EX_Volume_Currency,EUR_BTC_EX_Weighted_Price
10/30/2015,1446163200,Year_2015,322,480319,149071857,165622,1126,7.616666667,0.01105,0.0105,0.010775,1182.13129,109831.781,301.476,17619.89657,5527515.303,313.7087258,296.54,280,293.3593908,84746.41403,288.8825676
10/29/2015,1446076800,Year_2015,312,380826,113847827,154774,1101,10.15,0.01127,0.01094,0.011105,581.51428,52550.00123,295,14990.76964,4539980.611,302.8517361,285,269.988,446.5250941,124263.4964,278.2900627
10/28/2015,1445990400,Year_2015,300,371412,109466158,141609,985,7.383333333,0.01141,0.01111,0.01126,1103.91257,98422.74768,288.316,10244.02939,3034840.326,296.2545509,275,261.54,245.3002258,66068.06025,269.3355052
10/27/2015,1445904000,Year_2015,293,311249,88690534,126041,1021,7.016666667,0.01159,0.01124,0.011415,544.66632,47808.08274,281.101,11459.49798,3290351.055,287.128726,264.98,255.086,195.2905755,50732.90135,259.7816164
10/26/2015,1445817600,Year_2015,281.986,313144,92380642,128209,1005,8.416666667,0.01163,0.01136,0.011495,614.72407,53478.43,273.938,5930.717385,1652379.786,278.6138132,259.1,252.101,106.0736933,27264.40723,257.0326948
10/25/2015,1445731200,Year_2015,288.957,264396,74004369,140827,1119,8.366666667,0.01179,0.01134,0.011565,599.80921,52099.9181,274.1,9992.217665,2819770.66,282.1966809,263,250.12,108.8198308,28090.90144,258.1413815
10/24/2015,1445644800,Year_2015,277.9,298197,82728670,146222,1138,7.8,0.0116,0.01125,0.011425,897.70884,78631.50772,269.984,5704.737763,1559397.368,273.3512798,251.7,246.2,145.0225441,36072.66833,248.73835
10/23/2015,1445558400,Year_2015,272.9,335902,92020442,149891,896,8.133333333,0.0117,0.01112,0.01141,680.62772,59810.15391,267.053,6346.612892,1720156.383,271.03534,248,241.111,212.1057031,52143.80266,245.8387583
10/22/2015,1445472000,Year_2015,272.499,312636,84130269,161031,829,8.983333333,0.0119,0.01121,0.011555,1914.35602,167987.408,263,8572.769287,2295757.592,267.7964979,244.113,231.006,400.3433248,94878.95885,236.9939824
10/21/2015,1445385600,Year_2015,269.026,315188,85037764,138080,827,9.616666667,0.01219,0.01164,0.011915,1150.56641,97041.32888,260.204,5999.163933,1584757.833,264.1631151,236,228,153.4764415,35677.39423,232.4616981
10/20/2015,1445299200,Year_2015,269.8,301928,79757425,136583,1013,7.7,0.01247,0.01202,0.012245,757.71062,62135.30678,260.57,7774.461169,2061948.111,265.22071,236.2,229.697,93.72498756,21884.84239,233.5006166
10/19/2015,1445212800,Year_2015,262.2,212008,55639300,120858,949,7.7,0.0128,0.01233,0.012565,1005.38092,80357.15522,256.9,7144.25319,1859017.092,260.2115354,232,225.061,126.1880997,28846.72725,228.6010116
10/18/2015,1445126400,Year_2015,268.655,212008,55639300,120858,949,8.683333333,0.01282,0.0126,0.01271,713.56688,56152.91358,256.975,6511.302586,1701370.516,261.294955,235.495,225.88,116.100898,26825.78637,231.0558044
10/17/2015,1445040000,Year_2015,273,350601,94336338,139308,954,8.883333333,0.01289,0.01264,0.012765,733.79309,57470.13407,259.02,10618.11165,2830591.494,266.5814399,236.19,226.26,108.0687761,25076.18818,232.0391613
10/16/2015,1444953600,Year_2015,264.645,302282,79291658,143885,1110,7.25,0.0128,0.01258,0.01269,614.96929,48400.62336,252.292,9021.355505,2334724.725,258.7997695,232.01,220.76,159.1366358,35837.22571,225.1978341
10/15/2015,1444867200,Year_2015,255.999,366146,93268450,157228,1087,7.416666667,0.01281,0.01259,0.0127,245.08637,19264.60325,249.353,6242.406661,1580518.952,253.1906424,224,218,100.374256,22170.62124,220.8795574
10/14/2015,1444780800,Year_2015,252.95,331030,84280201,136259,822,8.05,0.01278,0.01252,0.01265,439.068,34616.67189,245.499,8201.122456,2042279.143,249.0243444,222.7,216.411,93.18146522,20349.58715,218.3866405
10/13/2015,1444694400,Year_2015,248.11,291359,72717263,133757,845,9.566666667,0.01265,0.01243,0.01254,599.15022,47895.96892,240,8539.809476,2090844.121,244.8349845,222.5,210.8,385.4314682,84164.90688,218.3654263
10/12/2015,1444608000,Year_2015,245,236578,58347195,126927,1063,9.55,0.01283,0.01251,0.01267,803.298,63130.16765,241.263,7622.679265,1855630.267,243.4354382,215.882,210.009,247.6692616,52789.55653,213.1453706
10/11/2015,1444521600,Year_2015,245.045,161324,40021301,105878,928,7.366666667,0.01267,0.01241,0.01254,1004.41019,80264.03692,241.501,3494.294338,849608.5359,243.1416629,216.61,211.606,51.20010876,10990.79026,214.6634162
10/10/2015,1444435200,Year_2015,244,227417,55896797,128618,964,7.9,0.01263,0.01245,0.01254,654.61488,52216.77921,240.539,3727.823386,903750.4301,242.433811,214,210.65,38.21952654,8091.508741,211.7113809
10/9/2015,1444348800,Year_2015,242.9,301566,73817327,119490,896,11.58333333,0.01277,0.0125,0.012635,275.66177,21865.21558,239.004,5595.978979,1349014.497,241.0685426,212.74,210.05,65.8924971,13946.94082,211.662047
10/8/2015,1444262400,Year_2015,243.996,421180,102730022,139590,998,9.016666667,0.01272,0.01252,0.01262,325.50966,25780.52988,240,5488.393126,1326313.449,241.6578803,215.376,212,33.20005606,7093.267623,213.6522785
10/7/2015,1444176000,Year_2015,244.933,317741,77926003,139516,906,10.98333333,0.01268,0.01244,0.01256,371.11778,29557.64623,239.503,7608.783024,1850054.904,243.147281,217,210.03,104.4931441,22410.36864,214.4673589
10/6/2015,1444089600,Year_2015,245.176,342679,84528657,142346,705,7.783333333,0.0128,0.01243,0.012615,468.79523,37213.71482,237.097,9515.527464,2296343.185,241.3258954,218.254,209.628,123.3087024,26245.18885,212.8413351
10/5/2015,1444003200,Year_2015,239.716,228155,54579155,117528,863,7.733333333,0.01289,0.01247,0.01268,894.01616,70661.91127,234.9,7706.212844,1828248.843,237.2434917,212.88,207.15,97.06915133,20418.74292,210.3525439
10/4/2015,1443916800,Year_2015,237.2,138385,33138950,100858,898,7.966666667,0.01329,0.01261,0.01295,1792.4015,138073.2659,235.004,2849.205312,673573.0955,236.4073564,212,207.1,54.75706254,11474.56571,209.5540772
10/3/2015,1443830400,Year_2015,237.4,212074,50721843,132880,1018,7.9,0.01279,0.01218,0.012485,1590.41308,127488.6473,233.5,3867.812302,911804.2929,235.7416083,211.87,207,127.0571597,26601.33634,209.365111
10/2/2015,1443744000,Year_2015,237.2,377828,89839880,135941,1033,8,0.01231,0.0122,0.012255,188.02328,15353.25191,233.186,5739.855161,1352127.936,235.5683024,212.88,208.01,86.0114554,18079.38372,210.1973934
10/1/2015,1443657600,Year_2015,237,279452,66783456,135885,955,7.866666667,0.01233,0.01205,0.01219,295.05574,24185.45829,232.217,7059.629386,1655513.821,234.5043529,211.95,207.71,59.10164131,12414.43653,210.0523142
9/30/2015,1443571200,Year_2015,237,317057,75431055,141351,794,8.033333333,0.0125,0.01224,0.01237,350.13906,28308.84504,233,6261.042781,1476120.664,235.76275,212.999,207.1,140.9141089,29528.42516,209.5491033
9/29/2015,1443484800,Year_2015,237.9,311130,73949342,139440,667,6.566666667,0.01255,0.0123,0.012425,469.85515,37832.65916,234,5556.854395,1311799.415,236.0687039,210.345,206.8,73.95215908,15455.71873,208.9961798
9/28/2015,1443398400,Year_2015,237.189,286140,68370342,130885,874,7.9,0.01251,0.01231,0.01241,341.1061,27500.23871,230.988,8578.074986,2016507.792,235.0769602,211.272,204.32,145.7347936,30152.98158,206.9031069
9/27/2015,1443312000,Year_2015,234.559,153969,35851772,107256,1087,7.583333333,0.01252,0.01226,0.01239,1027.54253,83133.09813,230.827,4366.099822,1013560.557,232.1432396,207.83,204.09,28.76874493,5924.319522,205.9290225
9/26/2015,1443225600,Year_2015,234.187,314913,74253335,130740,911,7.75,0.01238,0.0122,0.01229,385.45997,31379.26356,230.135,4501.512932,1044434.335,232.0185126,208.98,205,40.64398027,8395.355378,206.5583962
9/25/2015,1443139200,Year_2015,236.014,222015,51929411,124822,806,8.15,0.01248,0.012,0.01224,564.20538,46120.41774,230,7634.586239,1779929.99,233.1403346,208,203,159.3728547,32929.57893,206.6197471
9/24/2015,1443052800,Year_2015,234.4,278627,64070252,134964,941,8.2,0.0128,0.01232,0.01256,754.58254,59908.81375,228.692,6512.039051,1508879.073,231.7060849,206.347,201.01,81.23289938,16519.73872,203.3626627
9/23/2015,1442966400,Year_2015,230.607,320307,73488137,136822,744,6.75,0.0129,0.01243,0.012665,1064.57163,83771.16059,224.922,5627.700245,1284042.583,228.1647079,208.209,201.126,115.9890947,23646.46469,203.8679994
9/22/2015,1442880000,Year_2015,230.5,336829,76311891,124667,786,8.783333333,0.01259,0.01208,0.012335,846.19011,68634.72083,224.001,8836.732572,2015253.996,228.0542021,206.441,195,181.6918254,36747.60611,202.252391
9/21/2015,1442793600,Year_2015,230,205171,47230390,105933,807,9.566666667,0.0123,0.0119,0.0121,763.22442,62912.04222,224.051,6543.796523,1484345.302,226.8324354,199.999,193.735,137.4296268,27147.85469,197.5400452
9/20/2015,1442707200,Year_2015,231.367,270914,62502611,117999,860,8.75,0.01243,0.01219,0.01231,349.78083,28533.47361,228.393,2748.334446,632109.0403,229.997132,199.778,194.712,49.33074416,9748.200376,197.6090274
9/19/2015,1442620800,Year_2015,230.473,277360,64622090,188330,899,8.1,0.01255,0.01214,0.012345,668.65802,54255.32763,227.225,4345.792183,995624.5054,229.1008091,200,191.149,130.1420413,25607.39807,196.7649948
9/18/2015,1442534400,Year_2015,234.71,276118,64611517,241346,855,9.216666667,0.01221,0.01185,0.01203,760.19233,63075.10543,228.145,7150.133765,1650429.153,230.8249338,206.31,117.5,249.9459747,46583.52201,186.3743638
9/17/2015,1442448000,Year_2015,234.775,255854,58298798,169059,944,7.8,0.01239,0.01196,0.012175,814.65828,67089.53787,226.553,7138.375304,1639731.667,229.7065645,206.305,195.994,101.5963403,20284.87301,199.6614539
9/16/2015,1442361600,Year_2015,229.499,252317,58032972,165993,882,7,0.01243,0.01215,0.01229,702.45249,57113.44104,224.1,6722.62112,1525296.04,226.8900795,200.648,193.651,67.50395382,13339.52007,197.6109445
9/15/2015,1442275200,Year_2015,230,229617,53013943,163531,893,8.1,0.01246,0.01218,0.01232,524.63488,42575.46254,225.997,6520.272864,1485654.886,227.8516432,199.746,190.68,202.1970718,39652.35625,196.1074703
9/14/2015,1442188800,Year_2015,230,182488,41946773,139320,1307,9.233333333,0.01257,0.01224,0.012405,840.94492,67777.83126,226.11,8692.460297,1984295.589,228.2777857,202.12,191.373,148.3337127,29133.44101,196.4047179
9/13/2015,1442102400,Year_2015,233.995,149369,35121165,153538,1711,9.633333333,0.01293,0.0124,0.012665,1348.49542,106716.1083,226.03,3647.904988,837432.485,229.5653225,210.455,199.533,99.97807607,20236.07535,202.4051287
9/12/2015,1442016000,Year_2015,239.008,258227,61956502,165288,1134,7.416666667,0.01286,0.0125,0.01268,964.06393,76025.02241,229.701,4939.152497,1162557.243,235.3758552,211.9,205.17,58.14837868,12159.75219,209.1159283
9/11/2015,1441929600,Year_2015,238.97,295909,70923369,122783,1018,6.783333333,0.01298,0.01231,0.012645,2368.3684,187308.2656,235.51,5469.882376,1299265.647,237.5308202,213.976,209.001,22.49558652,4749.552173,211.1326224
9/10/2015,1441843200,Year_2015,239.165,315001,75625367,128619,1028,8.916666667,0.01262,0.01157,0.012095,1265.59156,104653.2171,230.265,7908.209606,1862119.548,235.4666404,212,205,48.65056082,10192.72862,209.5089646
9/9/2015,1441756800,Year_2015,243.5,267926,65127397,126751,995,8.85,0.01197,0.01148,0.011725,739.0888,62949.72517,233.012,6839.988758,1622516.039,237.2103371,219.13,208.1,95.79169122,20247.86134,211.3738789
9/8/2015,1441670400,Year_2015,245.999,220050,53100171,119041,1128,8.033333333,0.01234,0.01138,0.01186,1848.21671,156982.7198,237.1,8129.666919,1972298.256,242.6050508,220,212.004,147.7819514,32178.77605,217.7449665
9/7/2015,1441584000,Year_2015,243,243742,58546934,106101,955,7.65,0.01244,0.01199,0.012215,2093.60864,171572.7474,234,8404.805069,2002650.758,238.2745039,215,207.334,135.6010789,28634.52635,211.1673932
9/6/2015,1441497600,Year_2015,239,196964,46221429,137427,726,8.183333333,0.01247,0.01225,0.01236,980.08594,79268.57687,229.377,5774.3622,1355573.267,234.7572286,216,207.44,73.25884152,15481.47845,211.3257339
9/5/2015,1441411200,Year_2015,231.991,242701,56015308,95408,912,7.25,0.01258,0.01227,0.012425,999.83578,80572.03157,224.2,6545.790634,1493675.341,228.1886825,211.035,204.33,65.20977459,13566.5658,208.0449731
9/4/2015,1441324800,Year_2015,227,256023,58224697,137446,911,10.75,0.01269,0.0122,0.012445,869.98274,69891.31591,222,6255.835986,1409779.463,225.3542878,207.09,202.049,66.66078002,13702.92332,205.5620008
9/3/2015,1441238400,Year_2015,226,227160,52401262,137743,875,12.3,0.01281,0.01232,0.012565,780.05914,62243.58625,222.25,5455.02429,1222109.893,224.0338133,205.69,200.887,84.06980847,17063.37348,202.9667224
9/2/2015,1441152000,Year_2015,227.349,368800,84204525,140970,667,7.266666667,0.01313,0.0122,0.012665,2714.48193,216437.0417,221.468,4565.012066,1026847.763,224.9386743,206.306,200.682,68.03195038,13807.71106,202.9592123
9/1/2015,1441065600,Year_2015,229.484,226345,52272214,117985,910,7.233333333,0.01325,0.01299,0.01312,898.13251,68520.40567,221.227,5995.46638,1348970.415,224.9984121,206.419,200.686,103.4021118,20997.53858,203.0668253
8/31/2015,1440979200,Year_2015,229.019,176407,39950881,92338,627,8.458333333,0.01389,0.01263,0.01326,2921.11971,221081.8677,222.23,6988.685615,1579946.201,226.0720095,205.99,200,72.28239033,14665.55248,202.8924667
8/30/2015,1440892800,Year_2015,228.423,215504,49182357,113722,910,7.466666667,0.01443,0.01248,0.013455,8130.84456,621501.6996,222.42,3603.002354,812608.3892,225.536458,203.99,200.15,38.29601019,7740.057936,202.11134
8/29/2015,1440806400,Year_2015,229.876,327156,76610058,121692,894,7.816666667,0.01505,0.014,0.014525,4778.9199,332583.0635,224,4560.919148,1032710.07,226.4258664,203.882,199.98,29.61979631,5974.238375,201.6974834
8/28/2015,1440720000,Year_2015,231,249168,56877510,116334,927,8.1,0.01543,0.01478,0.015105,1498.43316,98908.375,216.123,10645.11559,2397219.491,225.1943129,203.5,195.82,155.8057472,30979.81044,198.8361212
8/27/2015,1440633600,Year_2015,225.247,377677,86427540,125549,742,7.983333333,0.01564,0.01517,0.015405,1351.87447,87732.29483,217,7320.654462,1631500.959,222.862719,202.961,196.5,46.95660965,9396.473546,200.1097101
8/26/2015,1440547200,Year_2015,227.887,409938,91014422,125060,641,9.783333333,0.01549,0.0152,0.015345,1071.128,69711.54207,217.576,10744.19443,2398499.529,223.2367949,203,193.01,269.2262466,52901.95287,196.4962686
8/25/2015,1440460800,Year_2015,223.41,436393,93056448,117026,689,7.8,0.0155,0.01502,0.01526,1850.02756,120743.3671,192,15157.64598,3198580.364,211.0209177,198.01,174.29,228.3588762,41993.50276,183.8925794
8/24/2015,1440374400,Year_2015,224.086,175666,40171357,93783,816,8.966666667,0.0156,0.01491,0.015255,4794.04379,314160.9757,200,12589.90138,2685223.33,213.283905,206.16,181.231,293.6573744,57268.98817,195.0197514
8/23/2015,1440288000,Year_2015,227.816,266554,60251864,107795,780,7.75,0.01558,0.01528,0.01543,1363.12953,88270.35605,219.856,5332.751702,1190125.528,223.1728747,208.616,203.388,54.75861953,11300.83043,206.3753711
8/22/2015,1440201600,Year_2015,230,325432,76017672,116311,809,7.583333333,0.01557,0.01518,0.015375,1125.06252,73138.65159,217.601,5011.43392,1127901.141,225.065552,212.579,202.002,59.44886361,12251.33412,206.0818891
8/21/2015,1440115200,Year_2015,233.348,356397,83122435,116834,906,8.483333333,0.01538,0.01487,0.015125,1239.35805,81402.59575,225,6088.275387,1397283.815,229.5040428,217.877,207.8,154.4327739,32772.99548,212.2152873
8/20/2015,1440028800,Year_2015,234.983,396888,92590013,122864,745,7.783333333,0.0153,0.01499,0.015145,585.93713,38720.68112,218.165,6796.384774,1558606.261,229.3287259,219.24,205.91,124.6456726,26715.43512,214.3310278
8/19/2015,1439942400,Year_2015,235.56,356892,90618565,120131,684,8.433333333,0.01539,0.0145,0.014945,1576.33777,104379.0604,211.05,15219.05762,3428173.974,225.2553384,224.417,201.1,308.8194221,65371.30193,211.6813168
8/18/2015,1439856000,Year_2015,255.756,335882,86472860,108249,704,7.283333333,0.01517,0.0144,0.014785,1234.27286,83701.08448,220,8612.380907,2092779.855,242.996667,238.13,211,256.8824754,58516.49012,227.7947922
8/17/2015,1439769600,Year_2015,258,215869,55579679,86583,755,7.45,0.01554,0.01496,0.01525,1384.60912,90971.63161,252,4076.459299,1042576.503,255.7554059,238.698,235,39.52799583,9359.311339,236.7767741
8/16/2015,1439683200,Year_2015,258.99,215869,55579679,86583,755,7.45,0.01549,0.01487,0.01518,1727.14243,113789.7348,250.01,4116.634465,1051187.476,255.351182,239.911,235.1,66.69922978,15863.07129,237.8299022
8/15/2015,1439596800,Year_2015,263.933,256781,68152204,106119,753,9.383333333,0.01505,0.01468,0.014865,981.02354,65803.65062,255.1,3314.612685,864299.7458,260.754371,242,238,79.81630836,19127.09636,239.6389504
8/14/2015,1439510400,Year_2015,265,266961,71276048,107950,808,8.5,0.01518,0.01453,0.014855,1389.83727,93656.47669,258,4032.958625,1057840.025,262.2987547,241.85,237.1,25.46319979,6094.434078,239.3428213
8/13/2015,1439424000,Year_2015,262.6,262784,69892790,118336,828,8.783333333,0.0152,0.0148,0.015,2252.80787,150145.4031,257.476,4413.026998,1148115.919,260.16517,242.642,235,109.4497401,26132.37116,238.7613815
8/12/2015,1439337600,Year_2015,269.633,254387,68147769,115754,751,9.183333333,0.01527,0.01434,0.014805,2094.89942,140884.8482,259.5,5415.2046,1424316.346,263.0217049,246,240.102,50.13714279,12153.69467,242.4090004
8/11/2015,1439251200,Year_2015,268.899,259204,68909307,116923,589,7.133333333,0.01553,0.01433,0.01493,2063.12067,138847.6133,257,5348.862508,1396006.577,260.9912995,246,240.5,95.39418789,23144.30199,242.6175274
8/10/2015,1439164800,Year_2015,263.685,354160,93522987,110686,791,6.366666667,0.0156,0.01515,0.015375,1287.42837,83677.25333,256,4378.569067,1138612.541,260.0421561,245.38,241,82.86915147,20086.15014,242.3839244
8/9/2015,1439078400,Year_2015,264.689,305442,81070335,88425,805,8.083333333,0.01575,0.0147,0.015225,1879.95018,123159.0298,252.132,4020.522155,1043671.169,259.5859763,248.478,239.11,170.2291396,41161.17766,241.7986588
8/8/2015,1438992000,Year_2015,274.604,249553,67351785,104420,794,7.716666667,0.01548,0.01447,0.014975,1656.65181,109910.7393,251.96,10737.31767,2846179.98,265.0736494,255.844,238.01,126.0489751,31264.78585,248.0368113
8/7/2015,1438905600,Year_2015,275.876,230425,64378476,124658,941,8.3,0.01512,0.01382,0.01447,2615.8829,182167.4089,269,6556.780186,1793168.887,273.4831482,259.348,252.944,164.2633132,42112.96398,256.3747386
8/6/2015,1438819200,Year_2015,279,192496,53340726,132494,691,9.05,0.01642,0.01465,0.015535,3368.77567,219072.1653,272.995,4797.373017,1324558.957,276.1008895,259.79,256.001,74.72862018,19278.12033,257.9750607
8/5/2015,1438732800,Year_2015,281.879,241301,68213484,130246,632,11.56666667,0.0166,0.01592,0.01626,2339.87641,143762.1445,276,4691.689643,1306242.548,278.4162311,260.193,257.5,49.22216467,12749.45321,259.0185397
8/4/2015,1438646400,Year_2015,282.233,211219,60197462,132719,655,8.966666667,0.01676,0.0156,0.01618,2229.92555,138473.3302,276.512,4964.272107,1390071.636,280.0151977,261,255,72.59169636,18694.784,257.5333673
8/3/2015,1438560000,Year_2015,282.987,195622,55632970,118560,665,8,0.01748,0.0163,0.01689,3301.87164,196643.1236,277,5335.268161,1492905.678,279.8183022,261.556,255.792,56.21750765,14581.26833,259.3723724
8/2/2015,1438473600,Year_2015,279.9,169786,47657290,98976,877,7.416666667,0.01755,0.01587,0.01671,5717.24503,335625.6003,275.101,3394.953088,942827.4046,277.7144132,260,253,42.98992537,11010.42587,256.1164222
